evaluations raw_y x0 x1
736 0.0023793424 2.099449 57.658336
737 0.0059849175 2.099594 57.660534
738 0.0040474710 2.099389 57.664788
739 0.0012699184 2.099207 57.664296
740 0.0030461170 2.099304 57.666020
741 0.0009527741 2.099275 57.662528
742 0.0160644880 2.099302 57.679800
743 0.0173373902 2.100491 57.642524
744 0.0015042549 2.099251 57.665607
745 0.0015940052 2.099284 57.664987
746 0.0111498920 2.098949 57.660550
747 0.0032541183 2.099243 57.660891
748 0.0026740897 2.099281 57.666181
749 0.0010497087 2.099240 57.663418
750 0.0022107670 2.099204 57.663170
751 0.0046315820 2.099422 57.664482
752 0.0012558040 2.099289 57.661854
753 0.0086816787 2.099361 57.670545
754 0.0035487430 2.099200 57.661766
755 0.0066038987 2.098990 57.664690
756 0.0036491483 2.099325 57.658505
757 0.0058998597 2.099105 57.673228
758 0.0008389575 2.099294 57.663926
759 0.0059958761 2.099261 57.670168
760 0.0020129651 2.099299 57.665039
761 0.0005280589 2.099258 57.663504
762 0.0047079013 2.099448 57.663780
763 0.0089986951 2.098925 57.663798
764 0.0023104285 2.099129 57.668135
765 0.0002780965 2.099287 57.663521
766 0.0023315049 2.099343 57.659575
767 0.0017213604 2.099412 57.660780
768 0.0033615401 2.099173 57.662776
769 0.0029958378 2.099152 57.663862
770 0.0005204131 2.099273 57.663023
771 0.0016349777 2.099288 57.661489
772 0.0019554984 2.099376 57.662724
773 0.0120337278 2.099705 57.664450
774 0.0005791489 2.099290 57.663754
775 0.0017242641 2.099255 57.662219
776 0.0270269772 2.098948 57.643254
777 0.0030965077 2.099257 57.660694
778 0.0015898156 2.099282 57.665020
779 0.0000496477 2.099280 57.663409
780 0.0003915609 2.099303 57.663143
781 0.0037084910 2.099417 57.663570
782 0.0009547985 2.099292 57.664104
783 0.0244969650 2.099471 57.633133
784 0.0021580757 2.099203 57.663246
785 0.0147518719 2.098919 57.657356
786 0.0033155437 2.099368 57.664588
787 0.0037171713 2.099037 57.667173
788 0.0002562965 2.099287 57.663493
789 0.0035418151 2.099235 57.660804
790 0.0031609362 2.099137 57.664177
791 0.0000599863 2.099282 57.663405
792 0.0042225588 2.099116 57.663528
793 0.0095080091 2.099639 57.663526
794 0.0036807167 2.099252 57.667913
795 0.0001494198 2.099276 57.663380
796 0.0023178830 2.099275 57.661084
797 0.0013085657 2.099223 57.663645
798 0.0016194319 2.099163 57.666606
799 0.0022988510 2.099190 57.663505
800 0.0016636997 2.099261 57.662117
801 0.0014062115 2.099285 57.661794
802 0.0062544896 2.099304 57.656222
803 0.0013899594 2.099387 57.661281
804 0.0006637387 2.099319 57.661984
805 0.0007776693 2.099281 57.662564
806 0.0080695066 2.099070 57.660476
807 0.0005018253 2.099300 57.662451
808 0.0014170038 2.099280 57.661896
809 0.0004439971 2.099297 57.663405
810 0.0008965579 2.099321 57.663214
811 0.0026634976 2.099190 57.663071
812 0.0013209511 2.099299 57.664317
813 0.0028558042 2.099426 57.657703
814 0.0010888721 2.099267 57.664825
815 0.0022318963 2.099279 57.665772
816 0.0046783606 2.099326 57.667172
817 0.0021005134 2.099239 57.662247
818 0.0001971325 2.099280 57.663206
819 0.0064323382 2.099265 57.656975
820 0.0010745838 2.099305 57.663889
821 0.0002410214 2.099291 57.663367
822 0.0075217195 2.098996 57.663339
823 0.0034234715 2.099146 57.663545
824 0.0022748292 2.099319 57.664792
825 0.0001724355 2.099277 57.663318
826 0.0017752817 2.099249 57.662333
827 0.0011245694 2.099204 57.664700
828 0.0020627708 2.099284 57.665466
829 0.0013442666 2.099333 57.663363
830 0.0006487626 2.099287 57.663919
831 0.0000797789 2.099280 57.663337
832 0.0016262775 2.099337 57.660502
833 0.0025828304 2.099228 57.662022
834 0.0006383746 2.099308 57.662152
835 0.0005160806 2.099291 57.663660
836 0.0104496044 2.099403 57.671314
837 0.0007834216 2.099304 57.663604
838 0.0002664310 2.099278 57.663709
839 0.0000533503 2.099281 57.663408
840 0.0001541308 2.099287 57.663396
841 0.0019095783 2.099201 57.663617
842 0.0002317096 2.099286 57.663014
843 0.0121595113 2.099362 57.674178
844 0.0007589939 2.099262 57.664555
845 0.0078396631 2.099441 57.667504
846 0.0015252570 2.099316 57.664062
847 0.0011192182 2.099356 57.660973
848 0.0002251854 2.099276 57.663265
849 0.0004187621 2.099264 57.663444
850 0.0018130201 2.099353 57.663284
851 0.0001061772 2.099285 57.663393
852 0.0059739490 2.099051 57.663455
853 0.0059011280 2.099043 57.663817
854 0.0009971961 2.099213 57.664543
855 0.0000695528 2.099279 57.663397
856 0.0006244946 2.099265 57.664356
857 0.0005295235 2.099284 57.663864
858 0.0011347438 2.099251 57.662976
859 0.0010483944 2.099230 57.663756
860 0.0003371973 2.099295 57.663339
861 0.0006257221 2.099278 57.664105
862 0.0017737726 2.099292 57.664974
863 0.0003633058 2.099312 57.662630
864 0.0002918995 2.099279 57.663709
865 0.0006569970 2.099287 57.663916
866 0.0059929943 2.099159 57.660234
867 0.0003422019 2.099303 57.663099
868 0.0008004266 2.099278 57.664287
869 0.0002288223 2.099272 57.663410
870 0.0004195111 2.099262 57.663485
871 0.0025046747 2.099363 57.663810
872 0.0004308278 2.099284 57.662836
873 0.0018817829 2.099266 57.665692
874 0.0002129297 2.099281 57.663156
875 0.0030693195 2.099292 57.666343
876 0.0003266253 2.099308 57.662643
877 0.0013506892 2.099373 57.661894
878 0.0000785367 2.099280 57.663463
879 0.0028854038 2.099282 57.666381
880 0.0005638870 2.099295 57.663605
881 0.0000891420 2.099278 57.663410
882 0.0033517961 2.099404 57.663525
883 0.0054958608 2.099067 57.663547
884 0.0011546438 2.099232 57.663568
885 0.0000739125 2.099281 57.663438
886 0.0007354285 2.099285 57.664042
887 0.0008308922 2.099315 57.663303
888 0.0012931706 2.099265 57.662407
889 0.0013725009 2.099213 57.663922
890 0.0002335566 2.099297 57.663170
891 0.0004414706 2.099281 57.662913
892 0.0004167995 2.099267 57.664072
893 0.0020264167 2.099347 57.663744
894 0.0005451314 2.099267 57.664229
895 0.0003075221 2.099279 57.663732
896 0.0067162494 2.099151 57.659669
897 0.0001593530 2.099294 57.662973
898 0.0001362789 2.099280 57.663272
899 0.0001044411 2.099277 57.663410
900 0.0002932833 2.099293 57.663376
901 0.0039709581 2.099427 57.663554
902 0.0001346841 2.099293 57.663024
903 0.0047624762 2.099238 57.659415
904 0.0004212867 2.099289 57.662741
905 0.0034252527 2.099202 57.661845
906 0.0007793576 2.099266 57.662937
907 0.0004390865 2.099286 57.662797
908 0.0001113559 2.099281 57.663477
909 0.0020059936 2.099282 57.661241
910 0.0007820139 2.099247 57.663524
911 0.0000718263 2.099278 57.663413
912 0.0071399270 2.099549 57.663529
913 0.0049429695 2.099090 57.663484
914 0.0007764417 2.099300 57.663689
915 0.0000580424 2.099279 57.663424
916 0.0005325354 2.099291 57.663685
917 0.0004942165 2.099303 57.663299
918 0.0006358602 2.099270 57.663002
919 0.0007019248 2.099262 57.663160
920 0.0003732180 2.099277 57.663091
921 0.0007205219 2.099281 57.662616
922 0.0001675261 2.099271 57.663646
923 0.0009382904 2.099289 57.664169
924 0.0002736730 2.099276 57.663238
925 0.0000905664 2.099277 57.663482
926 0.0033753948 2.099249 57.660614
927 0.0004905519 2.099277 57.662958
928 0.0003906651 2.099281 57.662956
929 0.0000910516 2.099283 57.663409
930 0.0002765771 2.099292 57.663369
931 0.0009389366 2.099318 57.663361
932 0.0002040565 2.099283 57.663541
933 0.0016739785 2.099256 57.662243
934 0.0001481943 2.099284 57.663136
935 0.0026011762 2.099252 57.661373
936 0.0001535822 2.099274 57.663627
937 0.0010409549 2.099238 57.663507
938 0.0000451093 2.099280 57.663385
939 0.0017954766 2.099276 57.661609
940 0.0003779458 2.099264 57.663471
941 0.0000830138 2.099283 57.663411
942 0.0005264944 2.099259 57.663467
943 0.0012714238 2.099219 57.663847
944 0.0012025476 2.099325 57.663453
945 0.0000684273 2.099279 57.663400
946 0.0001137755 2.099292 57.663118
947 0.0003596930 2.099267 57.663399
948 0.0003115644 2.099280 57.663717
949 0.0003629013 2.099302 57.663158
950 0.0002073113 2.099284 57.663514
951 0.0001837227 2.099280 57.663588
952 0.0002536749 2.099281 57.663099
953 0.0015356537 2.099266 57.662134
954 0.0003676600 2.099281 57.662991
955 0.0001269749 2.099278 57.663343
956 0.0003802879 2.099300 57.662592
957 0.0001116163 2.099276 57.663536
958 0.0001152889 2.099280 57.663282
959 0.0000507667 2.099281 57.663408
960 0.0000822724 2.099284 57.663394
961 0.0019943044 2.099208 57.663298
962 0.0002238187 2.099275 57.663315
963 0.0021282529 2.099298 57.665187
964 0.0001975392 2.099280 57.663601
965 0.0005600196 2.099322 57.662683
966 0.0004514874 2.099284 57.663787
967 0.0007018329 2.099301 57.663583
968 0.0000774147 2.099280 57.663340
969 0.0001903985 2.099270 57.663702
970 0.0003068622 2.099293 57.663393
971 0.0000658298 2.099283 57.663396
972 0.0041308961 2.099123 57.663398
973 0.0000874899 2.099285 57.663378
974 0.0003501601 2.099295 57.663378
975 0.0000502312 2.099280 57.663380
976 0.0001344420 2.099293 57.663025
977 0.0004906313 2.099261 57.663439
978 0.0006835242 2.099285 57.663989
979 0.0010242263 2.099318 57.663453
980 0.0003358438 2.099287 57.663581
981 0.0003323276 2.099279 57.663755
982 0.0000322331 2.099284 57.663258
983 0.0019062953 2.099275 57.661502
984 0.0000980325 2.099279 57.663350
985 0.0001195739 2.099279 57.663300
986 0.0006957929 2.099301 57.663577
987 0.0003151843 2.099279 57.663740
988 0.0001099271 2.099280 57.663502
989 0.0000618389 2.099279 57.663398
990 0.0001679451 2.099275 57.663399
991 0.0015528904 2.099221 57.663412
992 0.0004500576 2.099281 57.662909
993 0.0008904422 2.099296 57.663926
994 0.0000550257 2.099280 57.663419
995 0.0015960941 2.099325 57.663900
996 0.0005481539 2.099289 57.663757
997 0.0006555944 2.099304 57.663446
998 0.0000327507 2.099283 57.663287
999 0.0010701569 2.099277 57.664596
1000 0.0002952626 2.099299 57.663181
1001 0.0000136326 2.099284 57.663308
1002 0.0020027777 2.099211 57.663196
1003 0.0006582550 2.099317 57.663036
1004 0.0002363753 2.099274 57.663340
1005 0.0000841853 2.099284 57.663217
1006 0.0000317802 2.099286 57.663286
1007 0.0003678332 2.099266 57.663422
1008 0.0000813856 2.099285 57.663190
1009 0.0004974681 2.099300 57.663378
1010 0.0000785994 2.099287 57.663310
1011 0.0003098427 2.099285 57.662950
1012 0.0000833268 2.099286 57.663337
1013 0.0013635122 2.099304 57.664239
1014 0.0001302855 2.099286 57.663397
1015 0.0000928928 2.099278 57.663382
1016 0.0005799246 2.099299 57.663502
1017 0.0000814180 2.099284 57.663204
1018 0.0000079627 2.099284 57.663299
1019 0.0000357468 2.099282 57.663371
1020 0.0001267686 2.099286 57.663380
evaluations raw_y x0 x1
1 22.4628778550 1.776133 96.756913
2 47.5878776367 2.553138 102.215400
3 48.2049405433 2.079475 145.880441
4 4.5051487634 1.937555 66.270923
5 51.9268573017 2.700793 107.140390
6 21.4809941127 1.579896 107.064978
7 8.5845692006 1.635832 79.328408
8 8.7311058361 1.559138 65.433758
9 50.3516527256 2.635833 142.615671
10 51.5776234142 2.531595 116.345166
11 22.6646222674 1.990046 86.733757
12 30.3887693136 1.440388 145.384671
13 14.2636464625 1.236986 90.480177
14 10.6884125406 1.702264 50.153216
15 25.8177210815 1.497901 123.915181
16 21.1789888781 1.247906 137.294919
17 34.7085242267 1.532849 147.845787
18 48.0055332944 2.767423 149.111172
19 10.1996645531 1.439004 72.500422
20 12.9214146651 1.771666 82.550347
21 38.9441500897 2.063926 109.282542
22 15.4242917660 1.592389 94.473544
23 42.8223887157 1.885100 134.216516
24 16.2501156602 1.607830 95.253448
25 49.4689891789 2.717260 99.425940
26 11.5812367638 1.356649 80.781565
27 13.4999173054 1.289836 70.580896
28 36.2715995272 1.649187 137.478401
29 21.0784417957 1.385399 121.808684
30 27.6394972342 2.445667 76.099785
31 6.8552387859 1.815254 72.340031
32 23.0232885404 2.283792 75.830113
33 45.8305167769 2.022125 132.619281
34 4.5050862472 1.937555 66.270834
35 24.0191132779 2.071339 85.146401
36 7.8591308580 1.672432 77.095493
37 7.3923797323 1.809190 73.303985
38 3.5344019619 1.866807 65.681794
39 47.6536029913 2.227601 121.509543
40 32.1561976280 2.335574 85.807135
41 7.7504494467 1.963333 69.553750
42 25.7799808612 1.561589 117.861593
43 12.2119836719 1.822103 79.669041
44 4.1282460360 1.879997 59.424971
45 28.5420281926 1.708217 112.062768
46 14.3793063097 1.357099 101.808611
47 18.5705768898 1.781141 90.438021
48 22.9039674426 2.122816 81.648879
49 6.7329272033 1.629238 69.449405
50 4.7203430610 1.796647 68.682684
51 26.7555043208 2.036241 90.370863
52 12.0554035326 1.769683 81.363528
53 35.6393128895 1.913185 112.062927
54 8.2462273980 1.702628 77.317108
55 21.3981922635 2.078741 81.464274
56 9.5138873510 1.493569 68.582390
57 6.7737456191 1.643838 66.833008
58 41.6146497422 1.834037 135.108089
59 11.4962014668 1.507771 89.110802
60 9.4161891880 2.066548 68.199521
61 5.0575340071 1.868463 58.074995
62 4.0216178554 2.023094 54.860520
63 31.8507865185 1.902864 105.384970
64 4.1727720597 1.927917 66.020254
65 6.5399128201 1.709043 62.335768
66 8.1989463771 1.751985 55.632590
67 6.8606223446 1.941058 69.122702
68 5.6616810732 2.013701 65.800216
69 18.4066492974 1.882623 85.603363
70 3.9110393695 1.948796 57.184078
71 3.9233773512 1.869218 60.365590
72 6.1715489677 1.668762 71.493565
73 4.2426716216 2.104386 61.839551
74 7.0485800833 1.958696 68.868626
75 25.7932349233 1.904596 95.210437
76 9.5635237635 1.708303 79.531906
77 5.3147583197 1.957459 54.721633
78 10.0985046483 1.765558 50.000000
79 5.0398319688 1.908589 67.608242
80 4.3547287205 1.850710 60.298920
81 2.9552347478 1.893025 64.206883
82 8.3215641163 1.944264 70.774807
83 20.2928427624 1.907555 87.093864
84 3.3553072836 1.850075 64.060123
85 5.0675293219 1.764433 69.538147
86 5.0959560569 1.776197 62.538873
87 3.4510698229 1.844168 64.650969
88 18.3159440653 1.672228 95.540344
89 5.1376570019 1.788972 61.628527
90 3.5501566276 1.844151 63.126919
91 7.7343016009 1.899142 52.016053
92 8.3344563529 1.848652 52.112263
93 8.7474524743 1.845336 74.223429
94 2.9674208940 1.915332 64.276808
95 11.1603916598 1.610638 52.016128
96 3.9727495833 1.849469 61.295467
97 4.8410235822 1.988121 65.536404
98 6.2171975031 2.061027 65.058190
99 5.3446381663 1.726227 65.706752
100 10.4260995555 1.733011 50.000000
101 5.4817103427 1.846795 58.087034
102 9.9840900557 1.776857 50.000000
103 1.1273506507 2.183764 55.409425
104 6.5844800146 1.828775 56.500732
105 9.6395250898 1.991383 70.839207
106 3.0573986716 1.975785 63.606339
107 7.4962672966 2.007314 50.000000
108 10.5792029645 1.717728 50.000000
109 4.2671436371 2.032256 63.797227
110 4.1195345249 1.883779 59.277785
111 8.6708711791 1.826109 51.982025
112 1.8066314571 1.995205 61.511867
113 5.9197213473 1.894399 55.567018
114 3.6389565260 1.938546 57.981764
115 5.5725420192 1.737382 63.654557
116 2.4837238092 1.942116 59.960147
117 2.7827894628 1.969226 63.339360
118 5.7928783259 1.685562 68.757931
119 7.8837444463 1.973592 50.000000
120 5.6423545335 1.770898 61.274242
121 2.6019620373 2.134904 59.371128
122 7.2349597097 1.940545 51.927046
123 9.3784220353 1.827308 50.224607
124 1.5210507458 2.026065 58.117956
125 1.4793103529 2.007084 60.842616
126 2.9745030247 1.941586 59.008186
127 4.9888447924 2.162899 60.901331
128 2.5224267751 2.132348 59.363144
129 4.5416243825 1.999595 54.746873
130 3.4475526374 2.047516 54.997871
131 2.0590084153 2.033518 57.137358
132 6.2576718115 1.947150 68.235271
133 2.9331649012 2.220100 52.465970
134 8.0369382346 1.901052 51.359985
135 7.0728212218 2.043345 50.000000
136 6.0170072136 2.130745 50.000000
137 6.2111248479 2.071722 50.770214
138 7.5344090872 2.004028 50.000000
139 3.3678883545 2.172550 59.055893
140 0.9016935816 2.125814 56.172944
141 3.9292171175 2.049545 62.993647
142 1.4108097683 2.194124 54.807338
143 6.8413694452 2.062732 50.000000
144 1.0335369106 2.136483 55.855137
145 5.3886185353 2.041273 64.753661
146 1.4715130186 2.069488 56.822982
147 0.8172836719 2.153913 55.986838
148 10.2407260075 1.751460 50.000000
149 4.0773189053 2.041528 54.331585
150 2.5971224486 2.200744 57.438704
151 7.9422877225 2.258997 60.847236
152 3.4580530147 1.989745 56.561772
153 7.7493250939 1.985378 50.000000
154 2.4276585363 2.092990 55.151591
155 11.1152018906 2.305209 62.400556
156 0.8561440963 2.068631 57.580773
157 1.0140486521 2.063608 59.474901
158 1.1065090874 2.164695 55.449294
159 4.3328121693 2.258389 50.305611
160 4.9148868033 2.260141 57.990670
161 1.3733011164 2.198449 55.902336
162 14.2625702925 2.170364 69.828104
163 1.0775889107 2.148830 55.641955
164 1.4369154448 2.138448 58.084530
165 6.0622529838 2.127025 50.000000
166 7.3725918699 2.017920 50.000000
167 2.7955979369 2.113878 54.288639
168 4.0914645436 2.159450 51.952718
169 2.8523739882 2.232986 56.710229
170 2.2116041329 2.261848 54.753535
171 7.6528733143 1.976151 69.070779
172 2.6979308461 2.253544 52.479669
173 5.8222483812 2.146791 50.000000
174 1.6269989589 2.226860 54.945529
175 9.2113728322 2.164593 64.907823
176 1.2947582906 2.159197 55.239460
177 2.6417785855 2.236837 52.685556
178 8.1688817802 1.948269 50.000000
179 1.2530650155 2.090173 56.535934
180 5.5572736215 2.389346 54.776762
181 4.1490208307 2.204185 58.897171
182 0.3755481867 2.083415 58.367910
183 5.8947341149 2.069798 51.259281
184 0.5569872553 2.135027 56.518315
185 1.5673528282 2.132076 58.404564
186 0.8879079531 2.153914 55.863859
187 1.7486187180 2.052387 56.970778
188 2.1401440809 2.175869 53.973697
189 4.0832702088 2.336419 50.000000
190 3.8756349536 2.295009 55.885423
191 2.0537955560 2.240842 55.373796
192 14.2409421185 2.216432 68.265871
193 0.2976490425 2.118733 57.367998
194 6.3222701577 2.247911 59.675017
195 5.2973546461 2.190870 50.000000
196 6.1255437959 2.065638 51.009829
197 1.0446612479 2.161506 56.874849
198 2.5086211938 2.223272 56.629754
199 1.3573170339 2.206126 55.254563
200 2.7787819912 2.064207 55.413969
201 2.9235586075 1.976069 57.788444
202 1.6414095037 2.222719 54.416307
203 2.2824455424 2.184896 53.684687
204 2.1184180661 2.230613 55.877997
205 6.3453745791 1.952253 68.208676
206 1.3952420799 2.197657 54.839598
207 0.6239775132 2.142147 56.377009
208 3.1236098593 2.106358 54.062967
209 0.9012152700 2.147876 57.169769
210 4.1972657554 2.315919 55.582783
211 2.5675908107 2.025010 56.727965
212 1.8079092250 2.124718 58.856306
213 1.6580720484 2.110452 55.633124
214 1.6498108724 2.150134 57.964877
215 1.3100650840 2.011024 59.126769
216 0.9765158961 2.067751 57.459679
217 0.5324515384 2.058227 58.630862
218 1.0707066896 2.161697 55.525672
219 2.4736561250 2.290919 52.942930
220 3.7625991546 2.061349 54.270922
221 1.1328337538 2.187606 55.767971
222 10.2211348034 1.491744 64.348654
223 0.5887023859 2.105681 58.116479
224 0.9558975220 2.143293 57.397001
225 1.3755830840 2.207057 55.335689
226 4.8244704935 2.072551 63.306143
227 1.7901462664 2.150629 58.098593
228 5.0249939562 2.235404 58.823147
229 1.8045797223 2.129517 55.094515
230 0.8927931979 2.089419 56.951600
